type	latitude	longitude	color	width	opacity	name
T	47.695995	-122.275597
T	47.696041	-122.27639
T	47.696293	-122.276566
T	47.696747	-122.276909
T	47.697277	-122.275215
T	47.697567	-122.274605
T	47.697571	-122.27459
T	47.69786	-122.27323
T	47.69963	-122.27278
T	47.699917	-122.273216
T	47.700729	-122.273521
T	47.70195	-122.27334
T	47.70345	-122.27399
T	47.70546	-122.27483
T	47.7072	-122.27502
T	47.71272	-122.27667
T	47.73161	-122.28199
T	47.73372	-122.28416
T	47.73387	-122.29282
T	47.73417	-122.35558
T	47.73414	-122.37537
T	47.72948	-122.37289
T	47.72178	-122.37636
T	47.71641	-122.37611
T	47.71622	-122.37395
T	47.712471	-122.373959
T	47.71267	-122.37182
T	47.71602	-122.37182
T	47.71751	-122.370781
T	47.7167	-122.370221
T	47.715976	-122.368124
T	47.714081	-122.369301
T	47.71451	-122.365592
T	47.716445	-122.364262
T	47.715789	-122.362423
T	47.715004	-122.363403
T	47.713482	-122.363891
T	47.713552	-122.367097
T	47.712759	-122.368458
T	47.712545	-122.365801
T	47.712336	-122.363036
T	47.712488	-122.361888
T	47.713958	-122.361496
T	47.712019	-122.360818
T	47.711468	-122.364544
T	47.710971	-122.364114
T	47.711315	-122.360819
T	47.710224	-122.365161
T	47.709813	-122.365226
T	47.709768	-122.363249
T	47.7084	-122.36366
T	47.7076	-122.36333
T	47.7076	-122.36182
T	47.70663	-122.36176
T	47.7061	-122.36266
T	47.70496	-122.36276
T	47.70484	-122.36168
T	47.70421	-122.36186
T	47.70312	-122.36262
T	47.70215	-122.36463
T	47.70164	-122.36535
T	47.70304	-122.36603
T	47.70438	-122.36463
T	47.7053	-122.3652
T	47.70838	-122.36653
T	47.70869	-122.37027
T	47.708712	-122.376919
T	47.707388	-122.374513
T	47.703804	-122.375118
T	47.703895	-122.376228
T	47.705644	-122.376206
T	47.706937	-122.376317
T	47.707827	-122.376967
T	47.708589	-122.378379
T	47.705788	-122.381285
T	47.703965	-122.385786
T	47.702488	-122.389473
T	47.701324	-122.392715
T	47.699379	-122.398247
T	47.698509	-122.400444
T	47.69849	-122.400497
T	47.696964	-122.400307
T	47.696751	-122.400864
T	47.696621	-122.401024
T	47.69598	-122.401604
T	47.695969	-122.401611
T	47.695789	-122.401649
T	47.695778	-122.401649
T	47.694389	-122.401123
T	47.693996	-122.400848
T	47.693962	-122.400826
T	47.693962	-122.400398
T	47.69389	-122.400093
T	47.693737	-122.399704
T	47.693573	-122.39949
T	47.691875	-122.398727
T	47.690807	-122.398697
T	47.690796	-122.398697
T	47.690548	-122.398537
T	47.690266	-122.398521
T	47.686878	-122.398529
T	47.686844	-122.402863
T	47.68684	-122.402946
T	47.685535	-122.403008
T	47.683556	-122.403168
T	47.682747	-122.403351
T	47.680626	-122.404602
T	47.677299	-122.406494
T	47.677288	-122.406502
T	47.673836	-122.406578
T	47.672756	-122.406548
T	47.672745	-122.406548
T	47.672539	-122.406441
T	47.672279	-122.406143
T	47.672268	-122.406136
T	47.672157	-122.405861
T	47.671322	-122.40567
T	47.670547	-122.405396
T	47.670525	-122.405388
T	47.670422	-122.405144
T	47.66993	-122.404968
T	47.669445	-122.404648
T	47.669113	-122.404335
T	47.668827	-122.403946
T	47.668354	-122.403084
T	47.667809	-122.402061
T	47.667381	-122.401207
T	47.667297	-122.400772
T	47.667282	-122.400696
T	47.667435	-122.400597
T	47.667343	-122.40004
T	47.667305	-122.399498
T	47.667305	-122.399483
T	47.667332	-122.398727
T	47.667393	-122.3983
T	47.667599	-122.396362
T	47.667606	-122.396309
T	47.667427	-122.396248
T	47.667374	-122.396233
T	47.667526	-122.394417
T	47.667732	-122.392761
T	47.66774	-122.392693
T	47.667839	-122.392693
T	47.667999	-122.391258
T	47.668064	-122.390549
T	47.668079	-122.390167
T	47.668076	-122.389351
T	47.668056	-122.389099
T	47.667805	-122.387833
T	47.66777	-122.387665
T	47.667637	-122.387192
T	47.667515	-122.386887
T	47.667343	-122.386497
T	47.667183	-122.386162
T	47.667038	-122.385918
T	47.666344	-122.384872
T	47.665825	-122.384216
T	47.665356	-122.383659
T	47.664787	-122.38298
T	47.664463	-122.382599
T	47.664005	-122.382057
T	47.663536	-122.381516
T	47.663097	-122.380974
T	47.662987	-122.380806
T	47.662807	-122.380478
T	47.662727	-122.380325
T	47.662647	-122.38015
T	47.662529	-122.379845
T	47.662373	-122.379356
T	47.662094	-122.378448
T	47.66172	-122.377151
T	47.661484	-122.37635
T	47.660835	-122.374123
T	47.660831	-122.374107
T	47.660816	-122.373421
T	47.660812	-122.373329
T	47.661346	-122.373322
T	47.661339	-122.370987
T	47.659756	-122.370979
T	47.659733	-122.370979
T	47.658768	-122.369789
T	47.658638	-122.369637
T	47.659336	-122.369629
T	47.659332	-122.369598
T	47.658741	-122.368645
T	47.658714	-122.368607
T	47.658825	-122.368149
T	47.657738	-122.367516
T	47.657726	-122.367516
T	47.656933	-122.366608
T	47.656765	-122.366272
T	47.656322	-122.366287
T	47.656292	-122.366287
T	47.655884	-122.365608
T	47.655014	-122.363846
T	47.654007	-122.361969
T	47.653996	-122.361946
T	47.653996	-122.360992
T	47.653923	-122.360985
T	47.653908	-122.360977
T	47.653526	-122.360626
T	47.653507	-122.360603
T	47.653271	-122.359566
T	47.652889	-122.359711
T	47.652851	-122.359726
T	47.652199	-122.358429
T	47.652115	-122.358154
T	47.65205	-122.35791
T	47.652023	-122.35788
T	47.651894	-122.357811
T	47.651806	-122.357719
T	47.651794	-122.357712
T	47.650558	-122.355103
T	47.650269	-122.354591
T	47.650188	-122.354492
T	47.650177	-122.354477
T	47.65004	-122.354019
T	47.649899	-122.353394
T	47.649742	-122.352783
T	47.649075	-122.351234
T	47.648628	-122.350204
T	47.648502	-122.350075
T	47.648476	-122.350052
T	47.64843	-122.349503
T	47.648289	-122.347885
T	47.648289	-122.34787
T	47.648342	-122.347176
T	47.648346	-122.347137
T	47.64854	-122.346939
T	47.648605	-122.346779
T	47.648533	-122.346199
T	47.648048	-122.342827
T	47.647942	-122.3423
T	47.647743	-122.341034
T	47.647621	-122.340485
T	47.647488	-122.34021
T	47.647274	-122.339722
T	47.646881	-122.338982
T	47.646725	-122.33828
T	47.646721	-122.338264
T	47.435539	-122.296776	#0ba9cc	1	1	SeaTac_Airport
T	47.43589	-122.296776
T	47.435867	-122.295975
T	47.43697	-122.295944
T	47.436993	-122.297523
T	47.436752	-122.297699
T	47.435555	-122.297729
T	47.435539	-122.296776
T	47.560097	-122.403341	#0ba9cc	1	1	West_Seattle
T	47.559098	-122.40258
T	47.55534	-122.399763
T	47.553919	-122.399546
T	47.553102	-122.398676
T	47.552761	-122.39822
T	47.550635	-122.398203
T	47.550069	-122.397899
T	47.548559	-122.397904
T	47.548052	-122.398035
T	47.547093	-122.398557
T	47.546337	-122.398874
T	47.545529	-122.398441
T	47.545128	-122.398384
T	47.544893	-122.398309
T	47.543311	-122.396821
T	47.543009	-122.396655
T	47.541983	-122.396677
T	47.540798	-122.396697
T	47.53978	-122.39774
T	47.538312	-122.39624
T	47.53736	-122.396184
T	47.53684	-122.39612
T	47.53688	-122.39504
T	47.53693	-122.3931
T	47.535891	-122.392773
T	47.5356	-122.392833
T	47.524864	-122.392948
T	47.523222	-122.393152
T	47.522512	-122.392971
T	47.521989	-122.393127
T	47.52029	-122.39477
T	47.51941	-122.39568
T	47.51689	-122.39864
T	47.50474	-122.3889
T	47.49617	-122.375516
T	47.496901	-122.37506
T	47.497893	-122.374649
T	47.498787	-122.374314
T	47.499784	-122.373976
T	47.500114	-122.373893
T	47.500635	-122.373836
T	47.501231	-122.373081
T	47.502086	-122.371965
T	47.502985	-122.370947
T	47.503449	-122.370528
T	47.503757	-122.3704
T	47.50504	-122.370341
T	47.505813	-122.370238
T	47.507207	-122.370536
T	47.50817	-122.37074
T	47.511403	-122.370771
T	47.516021	-122.371104
T	47.517336	-122.371188
T	47.517254	-122.360567
T	47.515488	-122.360572
T	47.515482	-122.358432
T	47.5173	-122.358451
T	47.517249	-122.352636
T	47.517172	-122.337529
T	47.513787	-122.337076
T	47.51381	-122.33408
T	47.514642	-122.334131
T	47.515107	-122.330931
T	47.514552	-122.330404
T	47.513768	-122.330004
T	47.513696	-122.32752
T	47.515583	-122.32864
T	47.517081	-122.329454
T	47.518872	-122.329952
T	47.520756	-122.330915
T	47.520785	-122.326142
T	47.518638	-122.326053
T	47.518683	-122.317503
T	47.522152	-122.317463
T	47.52211	-122.314775
T	47.522093	-122.313774
T	47.52197	-122.31319
T	47.522018	-122.308846
T	47.524575	-122.309743
T	47.52642	-122.310585
T	47.527014	-122.311462
T	47.527125	-122.311998
T	47.531518	-122.31924
T	47.531506	-122.319857
T	47.531831	-122.320076
T	47.532275	-122.320666
T	47.534778	-122.324973
T	47.541484	-122.335137
T	47.542068	-122.335564
T	47.542888	-122.336847
T	47.543895	-122.338425
T	47.541316	-122.342836
T	47.542241	-122.343545
T	47.544985	-122.344214
T	47.548003	-122.344751
T	47.554244	-122.34654
T	47.555392	-122.347993
T	47.557879	-122.350346
T	47.561912	-122.350633
T	47.562669	-122.349242
T	47.563455	-122.34866
T	47.564907	-122.349264
T	47.565028	-122.349331
T	47.566162	-122.350228
T	47.567054	-122.350429
T	47.567145	-122.350407
T	47.567705	-122.350227
T	47.569064	-122.351593
T	47.570472	-122.353655
T	47.570919	-122.354372
T	47.570987	-122.357816
T	47.570744	-122.358745
T	47.57093	-122.359009
T	47.570988	-122.359016
T	47.571007	-122.360191
T	47.571007	-122.360283
T	47.570629	-122.360275
T	47.570686	-122.361862
T	47.570686	-122.361916
T	47.570297	-122.362236
T	47.570347	-122.362976
T	47.570316	-122.363487
T	47.570202	-122.363976
T	47.570198	-122.363991
T	47.56992	-122.364502
T	47.569904	-122.364532
T	47.569721	-122.364601
T	47.568497	-122.364632
T	47.568485	-122.368179
T	47.568485	-122.36824
T	47.568359	-122.368317
T	47.568348	-122.368324
T	47.567986	-122.368324
T	47.567768	-122.368324
T	47.567768	-122.370598
T	47.570736	-122.370461
T	47.57185	-122.370491
T	47.574841	-122.370743
T	47.576012	-122.370964
T	47.576637	-122.371101
T	47.576935	-122.371208
T	47.577869	-122.371704
T	47.578896	-122.372269
T	47.579079	-122.372299
T	47.579773	-122.372276
T	47.580227	-122.372238
T	47.58075	-122.372375
T	47.581573	-122.372749
T	47.582169	-122.373009
T	47.582615	-122.373367
T	47.585754	-122.376091
T	47.586037	-122.376366
T	47.586235	-122.376648
T	47.587036	-122.377838
T	47.588329	-122.379654
T	47.588814	-122.380333
T	47.58939	-122.381096
T	47.589542	-122.381256
T	47.589691	-122.381386
T	47.590034	-122.381577
T	47.59034	-122.381737
T	47.590763	-122.38195
T	47.59209	-122.38201
T	47.593582	-122.383232
T	47.594193	-122.383522
T	47.594498	-122.383743
T	47.594677	-122.383934
T	47.595055	-122.384605
T	47.59507	-122.384628
T	47.595066	-122.384766
T	47.5952	-122.385208
T	47.595287	-122.385628
T	47.595333	-122.386322
T	47.595333	-122.386337
T	47.595268	-122.387054
T	47.595268	-122.38707
T	47.595108	-122.387688
T	47.595104	-122.387703
T	47.594833	-122.388351
T	47.594494	-122.38903
T	47.593941	-122.390129
T	47.593636	-122.390587
T	47.593262	-122.390938
T	47.592793	-122.391327
T	47.591202	-122.392632
T	47.590687	-122.393166
T	47.588604	-122.395584
T	47.585163	-122.399529
T	47.58305	-122.401939
T	47.582798	-122.402344
T	47.580147	-122.408401
T	47.579697	-122.409325
T	47.578659	-122.412926
T	47.577847	-122.415779
T	47.577431	-122.417328
T	47.576916	-122.419159
T	47.57632	-122.41996
T	47.576389	-122.419304
T	47.575623	-122.419334
T	47.575211	-122.419342
T	47.575199	-122.419342
T	47.575043	-122.419243
T	47.575027	-122.419235
T	47.574482	-122.418198
T	47.57336	-122.415985
T	47.572544	-122.413757
T	47.572208	-122.413147
T	47.571526	-122.411957
T	47.571064	-122.411125
T	47.570744	-122.410713
T	47.570442	-122.410484
T	47.570095	-122.410332
T	47.569042	-122.409454
T	47.568958	-122.409393
T	47.568649	-122.409325
T	47.568581	-122.409378
T	47.568401	-122.409622
T	47.56839	-122.40963
T	47.568241	-122.409714
T	47.568123	-122.409737
T	47.56741	-122.409737
T	47.567394	-122.409737
T	47.566853	-122.409378
T	47.566238	-122.408958
T	47.565788	-122.408363
T	47.564861	-122.407265
T	47.564804	-122.407204
T	47.563702	-122.406822
T	47.562969	-122.406555
T	47.562958	-122.406555
T	47.562809	-122.406418
T	47.562141	-122.405586
T	47.561115	-122.404335
T	47.560852	-122.404045
T	47.560097	-122.403341

